id,bid,user_id,用户昵称,content,头条文章url,发布位置,艾特用户,话题,repost_num,comment_num,like_num,created_at,tool,微博图片url,微博视频url,retweet_id
4.61E+15,K5rS90h0i,3800540007,河源发布,随着牛年春节假期的结束，各类企业复工复产逐渐步入正轨，在当前疫情防控背景下，企业尤其是中小微企业，仍然面临着保障正常生产经营和员工生命财产安全的压力，针对这一痛点人保财险河源市分公司推出全新升级的复工保险产品“金福保”，特别添加新冠肺炎误工补助和疫苗接种不良反应风险保障，为中小微企业复工保驾护航。O@河源中小微企业，复工复产有困难？找TA帮你解决！,,,河源中小微企业,,0,0,0,2021/3/9 23:57,HUAWEI Mate 20 Pro,['http://ww2.sinaimg.cn/large/e287a367gy1goe3fty69zj20a30ctn2d.jpg'],,
4.61E+15,K5rRzdNnx,2332808060,云视网,【美国媒体发表评论文章：“美国的新冠疫苗政策正在令其疏远世界”】美国彭博社近日发表评论文章，严词批评了美国当前的新冠疫苗政策。文章称，美国不断囤积新冠疫苗，拒绝向其他国家提供分享疫苗，这一举动正让美国“疏远世界”。文章表示，全世界都希望“这届美国政府能够扭转此前特朗普政府的‘美国优先’的政策”，可惜它“并没有”。这篇文章列举了美国拒绝与墨西哥分享新冠疫苗的例子，批评美国和其他许多西方国家“实质上是垄断了新冠疫苗市场”。这篇文章还指出，与美国不同的是，包括中国和俄罗斯在内的一些国家已经向其他国家运送了大量新冠疫苗。在疫苗问题上，“美国发出了令人沮丧的信息”。文章还批评“美国的政策完全是以自我为中心”，“这样的国家不可能领导21世纪的世界”。O网页链接,,,,,0,0,0,2021/3/9 23:56,微博 weibo.com,['http://ww3.sinaimg.cn/large/8b0bd37cgy1goe3enoleuj20m80ci43z.jpg'],,
4.61E+15,K5rRl2QTj,6190786689,澳门特区发布,"#澳门累计共22,865人次完成新冠疫苗接种#澳门新型冠状病毒感染应变协调中心（下称应变协调中心）表示，截至今（9）日下午4时，累计共有52,486人次预约接种新冠疫苗，其中，累计完成接种疫苗共有22,865人次。另外，在过去24小时，卫生局接获6宗轻微不良事件通报；由开始接种疫苗至今，累计共接获30宗轻微不良事件通报，没有严重个案。应变协调中心呼吁，市民应在现阶段有序地预约接种疫苗，可保障自己，保护家人，并形成免疫屏障，守护澳门。",,,,"澳门累计共22,865人次完成新冠疫苗接种",2,1,12,2021/3/9 23:55,微博 weibo.com,,,
4.61E+15,K5rRfs28j,1732739184,合肥在线,【美国媒体发表评论文章：“美国的新冠疫苗政策正在令其疏远世界”】O网页链接,,,,,0,0,0,2021/3/9 23:55,微博 weibo.com,,,
4.61E+15,K5rQYy4Aq,1036713140,杭州网,【美国媒体发表评论文章：“美国的新冠疫苗政策正在令其疏远世界”】O网页链接【“我无法呼吸”——弗洛伊德案引发全美反种族歧视抗议浪潮】O网页链接,,,,,0,0,0,2021/3/9 23:54,360安全浏览器,,,
4.61E+15,K5rQyyYMu,5609586226,Jerry_Freedom,"马尔代夫最新疫情通报（3月9日）1、截至当地时间3月9日15:00时，马尔代夫目前共有35例中国公民确诊病例，其中33例已痊愈。其余人员均已无任何症状，仍处于隔离观察期。2、马尔代夫今日新增125例确诊病例，其中马累103例，旅游岛13例，居民岛9例，目前累计20919例确诊病例,其中18253例已治愈，死亡64例，现有确诊病例2595例，其中179名患者正在住院接受治疗。3、马政府确认，新增疫苗接种者6170人，累计疫苗接种者157813人；目前累计检测样本555623份，过去24小时检测3644份。4、8日，卫生部长纳西姆表示，卫生部门计划于3月15日停止第一剂新冠疫苗的接种工作，启动第二剂疫苗的接种工作。5、8日，卫生紧急行动中心专家表示，由于近期新冠病毒感染患者住院率升高，医疗系统已经超负荷运行，医护人员精疲力尽。公众应尽快注射首剂疫苗，严格遵守防疫规定，降低疫情传播程度和住院率。6、8日，在国际妇女节到来之际，总统萨利赫发表电视讲话，强调政府高度重视在社会各阶层各界为妇女提供平等机会，已经生效的《权力下放法》修正案为妇女广泛参与国家治理铺平道路。在即将举行的地方议会选举为妇女分配三分之一的席位，为女性企业家提供中小企业贷款协助，都是政府提高妇女地位的重要承诺。但是目前确保性别平等方面还有很多工作要做，政府将继续做出努力。7、9日，健康保护署表示，将修改部分防疫规定，解决举行地方议会选举面临的困难。",,新加坡,,,0,0,0,2021/3/9 23:53,iPhone 11 Pro,,,
4.61E+15,K5rQwfvR9,2776518305,延边新闻网,美国媒体发表评论文章：“美国的新冠疫苗政策正在令其疏远世界”O网页链接,,,,,0,0,0,2021/3/9 23:53,新版微博 weibo.com,,,
4.61E+15,K5rQurVrZ,6002234180,正义法制网,中东多国加强防疫继续推进疫苗接种-综合新华社驻中东地区记者报道：面对严峻的新冠疫情，中东地区多国继续加强防控措施，土耳其、以色列、摩洛哥等国继续推进新冠疫苗接种工作。伊拉克卫生部8日报告新增确诊病例4468例，累计确诊731016例；新增死亡病例24例，累计死亡13596例；累计治愈664461例。流行病学调查显示，伊拉克疫情处于持续蔓延状态。伊拉克政府8日决定，全国3月9日至22日继续实施封锁措施，在此期间每周五、六、日三天实施全天“封城”，其他几天每日20时至次日5时实施宵禁。　　土耳其卫生部官网8日显示，累计确诊2793632例，累计死亡29094例，累计治愈2632030例。另据土耳其卫生部新冠疫苗信息平台数据，截至8日晚，土耳其总计完成了超过1012万剂次新冠疫苗接种，超过763万人接种了第一剂，超过249万人接种了第二剂。　　以色列卫生部8日报告新增确诊病例3130例，累计确诊804591例；新增死亡26例，累计死亡5915例；累计治愈761358例。截至8日，以色列累计逾500万人进行了新冠疫苗接种，约占全国总人口的53.8%。以色列人口和移民局8日发表声明说，从当日起取消外国公民入境禁令，允许符合特定条件的外国公民获准后入境以色列。根据内阁的决定，以色列已从7日起取消了国际航班进出禁令，恢复该国至纽约、法兰克福、巴黎、香港等地的航班。　　摩洛哥卫生部8日报告新增确诊病例102例，累计确诊486325例，累计死亡8683例，累计治愈472544例。截至当天，已有超过390万摩洛哥民众接种了第一剂新冠疫苗，超过60万民众接种了第二剂。　　叙利亚卫生部8日报告新增确诊病例61例，累计确诊16042例，累计死亡1068例，累计治愈10454例。叙利亚总统府8日在社交媒体上发表声明说，总统巴沙尔·阿萨德及其夫人阿斯玛·阿萨德确诊感染新冠病毒。目前总统夫妇身体状况稳定，两人在为期两至三周的居家隔离期间将继续工作。　　巴勒斯坦卫生部8日报告新增确诊病例2003例，累计确诊224906例；新增死亡22例，累计死亡2387例；累计治愈200179例。巴卫生部当天表示，近期巴勒斯坦疫情曲线快速上扬，全国单日新增病例数已连续12天超过1500例。O网页链接,,,,,1,0,2,2021/3/9 23:53,bShare分享,,,
4.61E+15,K5rQlgbKr,1805672931,华龙网新闻,美国媒体发表评论文章：“美国的新冠疫苗政策正在令其疏远世界”O网页链接,,,,,0,0,0,2021/3/9 23:53,微博 weibo.com,,,
4.61E+15,K5rQbevG4,6291700792,圡灵,今天我接种的新冠疫苗期限结束了，跟朋友喝了酒还是没忍住给你发了好友请求，虽然心里有数知道你不会同意但我还是有执念，也好，你就保持这样让我也好死心。,,,,,0,0,0,2021/3/9 23:53,iPhone客户端,,,
4.61E+15,K5rQ5An5G,5263259660,冻柠红黄蓝,打完新冠疫苗不让喝酒,,,,,0,0,0,2021/3/9 23:52,nova6 5G自拍大不一样,,,
4.61E+15,K5rQ23S0j,2009113272,浙江在线,美国媒体发表评论文章：“美国的新冠疫苗政策正在令其疏远世界”O美国媒体发表评论文章：“美国的新冠疫苗政策正在令其疏远世界”,,,,,0,0,0,2021/3/9 23:52,微博 weibo.com,,,
4.61E+15,K5rQ1cP7D,2355965410,南海网,1、美国媒体发表评论文章：“美国的新冠疫苗政策正在令其疏远世界”O网页链接2、“我无法呼吸”——弗洛伊德案引发全美反种族歧视抗议浪潮O网页链接,,,,,0,0,1,2021/3/9 23:52,360安全浏览器,,,
4.61E+15,K5rPXBFbp,6002234180,正义法制网,外交部：共建“一带一路”为世界发展和人权事业贡献了中国方案-外交部发言人赵立坚9日表示，生存权和发展权是首要基本人权，中方通过与各方共建“一带一路”，为世界发展和人权事业贡献了中国方案与智慧。赵立坚是在当日例行记者会上回答有关“一带一路”的提问时作出上述表示的。　　赵立坚说，生存权和发展权是首要基本人权。当今世界的许多问题、冲突和危机的根源是发展的不充分、不平衡。中方倡导并推进“一带一路”合作的初心，是本着相互尊重、平等互利的原则，同沿线国家开展合作，助力其发展经济，摆脱贫困，这恰恰是他们最需要的人权。他举例说，中巴经济走廊为巴基斯坦增加250多亿美元直接投资，创造7万多个直接工作岗位。中国开展抗击疫情和新冠疫苗国际合作，向“一带一路”沿线国家雪中送炭，为保护有关国家人民生命权和健康权作出了重要贡献。　　“事实上，绝大多数国家的广泛共识是，中方通过与各方共建‘一带一路’，为世界发展和人权事业贡献了中国方案与智慧。”赵立坚说，“一带一路”为沿线国家带去的是互利合作和发展机遇。中方愿同合作伙伴一道，将“一带一路”真正打造成合作之路、健康之路、增长之路和复苏之路，为全球抗击疫情、促进经济复苏增长贡献更多力量。O网页链接,,,,,2,0,1,2021/3/9 23:52,bShare分享,,,
4.61E+15,K5915FWVT,1495815674,迷失的飛星小星星,#韩国数千人接种新冠疫苗现不良反应#这疫苗哪里产的，真差,,,,韩国数千人接种新冠疫苗现不良反应,0,0,0,2021/3/7 23:57,Android,,,
4.61E+15,K590BxAZc,1319297121,lotus_anan,我只觉得和当下的新冠疫苗还是疫情无法停止属于一个“鸟”事//网易网友:『不知是啥原因？让世界同时沉默！』分享网易跟贴:《马航MH370失联七周年，乘客家属计划成立基金会开展悬赏搜索》O网页链接@网易新闻客户端#网易新闻#,,,网易新闻客户端,网易新闻,5,0,0,2021/3/7 23:56,iPhone客户端,['http://ww1.sinaimg.cn/large/4ea2e061ly1gobrv0oa7rj20ku0s2acb.jpg'],,
4.61E+15,K590wfHIi,6316344897,独行骑士·Lwf,我在看：【视频|张文宏：新冠疫苗肯定要打，已有部分60岁以上老人接种】#跟新浪看热点#L张文宏：新冠疫苗肯定要打，已有部分60岁以上老人接种,,,,跟新浪看热点,0,0,0,2021/3/7 23:56,微博视频号,,http://api.ivideo.sina.com.cn/public/video/play/url?appname=weibocard&appver=0.1&applt=web&tags=weibocard&direct=1&vid=38035270501,
4.61E+15,K590k9VWG,2126004321,Captain_露,三月份日常：新冠疫苗小小梦魇2奈雪的茶妈妈家的毛毛肠胃炎患者的大餐3.8女神节礼物,,,,,0,0,1,2021/3/7 23:55,iPhone客户端,"['http://ww4.sinaimg.cn/large/7eb84061ly1gobs4gelz0j20u01407ds.jpg', 'http://ww4.sinaimg.cn/large/7eb84061ly1gobs4gqk8lj20zk0k0acg.jpg', 'http://ww2.sinaimg.cn/large/7eb84061ly1gobs4gy6oaj20u014044j.jpg', 'http://ww3.sinaimg.cn/large/7eb84061ly1gobs4hi7rcj20u0140dot.jpg', 'http://ww1.sinaimg.cn/large/7eb84061ly1gobs4hsok9j20u0140n74.jpg', 'http://ww1.sinaimg.cn/large/7eb84061ly1gobs4g37u9j20u0190k30.jpg']",,
4.61E+15,K5909sczO,3716316921,齐河环境,#从政府工作报告看新冠疫苗免费#【希望之苗于此报告】朋友，你可曾思考过，为什么，中国作为一个发展中国家，却能够向十四亿人民，做出全民免费接种新冠疫苗的庄严承诺？你是否好奇，疫苗与政府工作报告这二者之间，又有着怎样的联系？让我们来看看这个视频吧！希望这个视频，能让你更加体会到，#中国承诺背后的力量#。L新华网的微博视频@新华网,,,新华网,"从政府工作报告看新冠疫苗免费,中国承诺背后的力量",1,1,1,2021/3/7 23:55,微博视频号,,"http://f.video.weibocdn.com/YSiy50YWlx07KTNTwpFK01041200ufeA0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=6006a648d0db83b7d9951b3cee381a9c&ori=0&ps=1BVp4ysnknHVZu&Expires=1621205489&ssig=XWA8qSCQ7y&KID=unistore,video",
4.61E+15,K5900kRfi,3151110784,我不懂只是问问,日本不买中国疫苗也就算了，韩国怎么骨子里也是跟着日本鬼子一样的心思？《韩国十天内有三千余人接种疫苗现不良反应，8人接种后死亡》韩国自2月26日起开始新冠疫苗接种工作，其中，接种阿斯利康疫苗出现疑似异常反应的有3671例；接种辉瑞疫苗出现异常反应的有18例。O网页链接,,,,,0,0,0,2021/3/7 23:55,百度App,['http://ww2.sinaimg.cn/large/bbd22280ly1gobs4guk9rj208o05s0sz.jpg'],,
4.61E+15,K58ZU9Kao,7503085527,用户7503085527,中国控制疫情的效果令人感叹，代价是很长一段时间城市里的居民不能出门。美国的患病人数看似恐怖，但疫情以来，很多人搬离了大城市，或给家里后院添置了更多的娱乐设施，生活质量反而提高了（同时还锻炼了厨艺）。新冠检测现在无需症状，想测就测。疫苗注射也快速推广。今天1.9万亿在参议院通过。所有这些让人相信并格外期待疫情将要过去。,,,,,0,0,0,2021/3/7 23:54,微博 HTML5 版,,,
4.61E+15,K58Zi4SQA,1883184762,每日商报,【#韩国数千人接种新冠疫苗现不良反应#】韩国新冠疫苗应对接种推进团7日通报称，6日当天韩国新增806例疑似因接种新冠疫苗出现异常反应的案例，异常反应案例已累计升至3689例，其中绝大多数民众出现头痛、发烧等轻微症状。此外，已有8人在接种疫苗后死亡，但暂未证实死亡原因与疫苗接种有关。L央视网的微博视频,,,,韩国数千人接种新冠疫苗现不良反应,0,0,0,2021/3/7 23:53,iPhone客户端,,"http://locallimit.us.sinaimg.cn/p7tJir0Alx07KU9b7gVO010412004oOu0E010.mp4?label=mp4_ld&template=480x270.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1621205489&ssig=cHDbs9Uyd1&KID=unistore,video",
4.61E+15,K58Yw8fEx,6508277395,FacebookFB,FacebookFB欧盟国家获得的Moderna新冠疫苗只有接种目标的1/3，点击链接查看更多->O网页链接,,,,,0,0,0,2021/3/7 23:51,微博股票,,,
4.61E+15,K58Yvg6lM,6604879343,金玉满盘,国际贸易将会迎来明显增强不过客观来说，印度这两年的经济发展确实比较客观，在“印度制造”已经享誉世界的前提下，这些年对外贸易订单自然也就非常可观。和美国一样，印度在这次的疫情袭击中可以说是损失惨重，但正是因为其经济落后巨大，才给了其奋勇直追的空间。在新冠疫苗问世后，印度政府加紧向美国和俄罗斯订购了大批疫苗，在缓解国内疫情危机的同时，还能够加强印度与两国的贸易，可以说是一举两得。印度的经济增长是必然趋势，只是不知道这个时间节点是否已经来临。,,,,,0,0,0,2021/3/7 23:51,360安全浏览器,,,
4.61E+15,K58YmlWQ0,6604879343,金玉满盘,但自去年年底新冠疫苗的研发得到重大突破后，世界各国的抗疫手段也有了明显的提升，其国内经济在政府的调控之下的得到了显著的恢复。对此IMF当众宣布，印度2021年经济增长速度将会位于全球第一，中国这次也只能排名第二。,,,,,0,0,0,2021/3/7 23:50,360安全浏览器,,,
4.61E+15,K58Yc74k9,3823554401,山东高法,#小鲁说事#【#新冠疫苗原来分4种#！分别有啥特点↓】目前全球多个国家都在努力研究和加大生产新冠疫苗，选择的路线也不一样。它们可以分为：①灭活疫苗，如国内上市的国药北京、国药武汉、科兴中维的疫苗；②腺病毒载体疫苗，代如陈薇团队康希诺疫苗；③重组蛋白疫苗，如境外上市的安徽智飞龙科马、高福团队的疫苗；④mRNA疫苗，如美国辉瑞疫苗。#2021两会财经观察##洞见计划#L央视财经的微博视频,,,,"小鲁说事,新冠疫苗原来分4种,2021两会财经观察,洞见计划",16,6,7,2021/3/7 23:50,微博视频号,,"http://f.video.weibocdn.com/88AoPmJolx07KUuA0AIo0104120042ZM0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=6006a648d0db83b7d9951b3cee381a9c&ori=0&ps=1BVp4ysnknHVZu&Expires=1621205489&ssig=qO8FWGw%2FgH&KID=unistore,video",
